"Start","End","Week_2020_01","Week_2020_02","Week_2020_03","Week_2020_04","Week_2020_05","Week_2020_06","Week_2020_07","Week_2020_08","Week_2020_09","Week_2020_10","Week_2020_11","Week_2020_12","Week_2020_13","Week_2020_14","Week_2020_15","Week_2020_16","Week_2020_17","Week_2020_18","Week_2020_19","Week_2020_20","Week_2020_21","Week_2020_22","Week_2020_23","Week_2020_24","Week_2020_25","Week_2020_36","Week_2020_37","Week_2020_38","Week_2020_39","Week_2020_40","Week_2020_41","Week_2020_42","Week_2020_43","Week_2020_44","Week_2020_45","Week_2020_46","Week_2020_47","Week_2020_48","Week_2020_49","Week_2020_50","Week_2020_51"
"Bergamo","Chiuduno",2546,4821,2804,5210,200,5722,9486,5946,8071,2803,5194,8543,4466,2446,3361,8478,8388,1234,3602,6275,5847,4956,7667,7846,421,9371,7806,3185,5200,5884,3976,4675,7031,2223,2614,595,226,9120,3940,5862,1895
"Bergamo","Cividate al Piano",7700,1396,1851,3813,7936,4108,2292,9352,5675,441,5396,6467,8323,6646,367,1666,2557,74,8962,5036,166,6711,4597,9449,6545,6756,6417,3738,7631,346,7720,1864,2582,4781,5746,2722,6814,7758,2242,6788,5011
"Bergamo","Coccaglio",2084,1254,934,4715,153,6688,6475,7990,8114,679,1014,1934,1612,8278,8264,8578,3201,1023,9698,9859,4034,3006,6409,2326,3000,9510,1330,6309,2441,8960,9900,9836,5881,5847,796,4189,4871,8858,9030,9978,1917
"Bergamo","Cologne",4239,9838,8043,7569,5347,2631,68,7680,8616,66,7458,6941,2765,448,6497,9582,516,2566,8563,637,9756,864,1189,7656,9017,9259,5378,9050,382,4486,9874,2584,844,7781,19,8745,4305,7914,6893,5603,7119
"Bergamo","Desenzano del Garda",4855,388,5227,7951,1515,4117,2262,3667,4009,8287,8821,5265,9441,1090,984,4160,9218,5764,4791,9978,909,6760,1900,8653,9332,8302,446,4654,6614,7738,6290,4633,7488,6956,4640,8070,9855,2145,5571,2626,9970
"Bergamo","Grumello del Monte",8413,4691,3434,1662,7366,7364,3972,2477,7626,5060,7174,5745,1139,946,1916,4622,8803,7688,3262,596,9397,6146,1655,1009,2618,4514,4055,3353,9714,4100,7698,3471,5636,9708,2191,6395,6785,9029,3041,9607,5568
"Bergamo","IS area",9023,6396,831,9512,3461,4703,3,4397,5983,3223,4971,5717,6550,4828,3996,3972,5298,1448,1120,8778,733,8018,1943,6855,4135,1566,3932,5230,6033,7260,5156,545,5574,7960,3519,9532,2934,5538,4004,8553,3060
"Bergamo","Levate",1063,342,4380,6649,3929,2177,7599,8001,8011,7309,4338,7686,7050,8409,5773,1582,2444,6522,3031,3844,9241,780,6124,6651,9984,5110,6867,2020,102,8549,6733,4551,2754,9551,9060,3865,8935,5823,9046,8270,3169
"Bergamo","Montello",8722,1399,9529,4881,2643,5672,5484,8560,6984,1127,3778,767,7640,1314,4710,1112,3909,3261,5666,6204,8803,2840,8769,1451,5551,1301,7451,4601,4079,8285,892,8499,676,1072,6752,3389,2371,360,5946,6305,1932
"Bergamo","Ospitaletto",8503,650,4140,4198,1858,9731,2759,8685,6331,594,7101,71,4843,2355,6129,7444,5702,8325,6756,5609,3534,8657,9087,196,5638,2116,4682,9830,1015,6757,4183,9907,4353,5931,8709,6627,6498,1609,3347,9099,1351
"Bergamo","Paderno d'Adda",2401,197,2425,5814,3510,9945,5804,2709,3268,7655,9201,1224,3359,3386,1854,2377,6685,2467,8659,9991,6226,683,4287,3130,9139,592,1400,9107,5755,5080,6442,8485,3989,8467,2042,8272,9031,9962,3079,5415,2525
"Bergamo","Palazzolo sull'Oglio",6467,9077,2864,4774,764,3343,6907,9297,894,451,4260,3609,9917,7434,7749,1579,62,773,4382,8654,7211,7291,2072,5421,2166,5714,6414,8791,1628,2251,8823,6421,7605,5182,2360,2245,6535,2997,7111,5630,4354
"Bergamo","Peschiera del Garda",7673,7693,1129,2090,8933,4642,9997,8985,5222,9430,7989,6327,5443,6453,1890,2590,1783,352,5415,438,6828,2175,3749,4790,3089,8320,8071,4149,7417,3062,132,9196,1293,3912,3733,3059,8228,2967,4283,7476,7341
"Bergamo","Ponte San Pietro",3508,2966,8772,5910,8664,7108,24,5837,5583,810,2279,4644,5237,3119,1930,6083,2178,1767,7484,6220,7972,2996,5709,9872,3148,1985,1554,5384,135,9553,2983,5160,9234,885,1472,8180,3917,4843,2198,6674,1263
"Bergamo","Romano di Lombardia",689,2411,330,5888,3629,915,393,5328,4658,2240,8097,668,594,5921,9933,5508,4311,2954,3774,85,4411,5035,760,1507,3210,3482,1138,9200,159,1792,1270,5545,2800,3722,5872,6641,5961,9751,6520,6674,8839
"Bergamo","Rovato",1626,6885,6196,3512,3768,4705,7612,7603,4776,5718,3123,1833,429,3067,3890,6661,1371,3913,5199,6991,3188,8486,3054,7619,8420,6703,2256,9339,9030,2075,8242,3020,4339,6955,1923,5683,921,4408,4465,8539,2015
"Bergamo","Seriate",9810,9550,9604,403,3799,3522,4049,8227,1813,8967,6092,6258,6470,1981,9181,4033,5065,6972,2727,369,7106,354,6913,2255,1092,7881,9363,2739,2470,5921,143,460,2373,3811,578,2130,1632,1607,3502,3227,2273
"Bergamo","Stezzano",5497,6708,846,2709,3163,8931,2334,5070,8862,2522,7598,6944,807,717,2896,2938,7026,5282,1881,5602,4393,9640,2084,9753,2564,3258,5005,2746,9864,7853,9997,8398,9102,4568,6082,2040,7414,2367,2632,742,8837
"Bergamo","Terno d'Isola",8467,626,1589,6631,4266,1574,2846,7317,5574,2270,8239,5577,8418,1742,6186,4920,6263,9484,2810,2563,5149,6052,1213,1100,7829,2477,9349,1226,2615,1492,176,7251,6313,367,1495,7326,8719,3626,2150,9385,5096
"Bergamo","Treviglio",9745,8734,2912,1086,6295,794,8338,7873,2238,4420,4216,4743,9796,3948,11,2260,965,9863,5988,4014,3763,1572,6059,6100,6807,851,9068,2961,5071,318,6010,8498,6613,9673,5892,5022,3603,4267,2060,2126,1519
"Bergamo","Verdellino",6594,4113,6425,266,2317,3666,7639,1576,4692,6039,9821,5470,3559,5989,7165,6281,4754,7623,3887,1766,2194,1520,7131,4503,2459,8117,5085,4430,738,9118,2109,5346,5018,323,7956,7962,6574,5397,5803,2483,4831
"Bergamo","Verona",2667,4262,3345,2058,3722,9872,7971,8783,9781,9155,7892,4336,438,8588,5678,9396,6184,9120,780,2193,7991,5352,2012,2112,2165,7682,5511,1281,5849,2957,8667,6937,5278,1700,5661,8617,5410,7153,2916,2608,8920
"Brescia","Albano Sant'Alessandro",1803,3695,9271,9624,257,26,6728,1784,3481,7633,7530,1965,6059,5869,3010,6801,3624,1808,638,5196,555,5140,4543,1821,7186,3208,9154,1382,8654,7660,8921,7531,4956,2354,3049,1451,3240,4697,2999,5412,9004
"Brescia","Arcene",1723,8507,4866,1607,9936,3212,2856,4686,8769,2635,2509,7917,8203,5831,8070,3904,6383,9808,2200,6499,8525,913,2776,9742,4632,9772,8400,1038,5159,5574,4953,4766,1130,1580,3680,6301,6993,5018,4246,6908,5080
"Brescia","Bariano",1029,2162,17,9538,8597,4181,518,9063,896,8305,31,8322,588,8645,8358,37,9458,8471,5703,6694,3273,1188,175,1864,6244,9317,2258,9246,7495,1544,3187,4527,2134,1494,9837,249,8179,5043,3380,8617,6447
"Brescia","Bergamo",7583,3351,2907,4216,9845,4641,7936,8593,8769,7697,5392,830,8304,5461,113,2123,2561,4923,6343,4507,6196,5124,5900,7414,4348,4124,1092,1639,724,5412,2514,33,7404,2062,7862,4634,2838,6166,4073,8190,1575
"Brescia","Brescia",2850,7589,6438,7083,5578,2061,5944,1282,8980,2601,4468,7928,964,6058,5906,1,8676,4870,7201,5264,8539,9245,4025,5905,7098,7010,355,7006,7999,7510,7119,4007,74,8440,8918,6794,6415,4916,7098,4029,1776
"Brescia","Calusco d'Adda",5055,8734,7216,4797,5282,6688,2881,246,843,3021,6739,7191,7107,3920,6336,2429,4831,6999,5441,1346,3328,5418,5869,9970,748,5717,5382,2624,9388,1443,9757,9537,9008,7245,7300,1749,5038,8093,5255,4013,7329
"Brescia","Caravaggio",4435,2913,6312,8357,7644,6030,2187,3948,1142,1315,3768,5856,3320,8990,1953,6810,9726,7634,2625,9410,82,3153,2189,8098,6436,7358,2959,7103,9626,8593,1087,1637,1009,9846,6672,4078,6578,1660,1782,7986,5474
"Brescia","Chiari",6677,6991,6319,8868,288,2174,8930,8610,4136,6682,2307,4572,2845,6777,3015,4451,3713,8785,15,9232,933,3179,325,4573,4332,9762,9318,2363,6883,3225,8174,807,7796,8198,2241,6520,1645,4956,3173,3684,7054
"Brescia","Chiuduno",2103,9853,5433,4638,5358,9890,3423,746,2833,9352,1320,8382,1243,180,2462,6559,4459,6552,2488,5807,2787,865,8968,3446,3568,3705,9487,3072,2036,5939,2629,267,225,2167,1090,7027,9530,7699,9392,7344,1114
"Brescia","Cividate al Piano",1670,9356,6142,5796,3174,3386,9518,1257,6273,1087,5809,7209,2497,2511,3254,4846,3895,5142,9484,7788,7037,5166,8056,7531,4771,4221,9830,6110,4084,1854,6436,9021,411,3102,8877,1328,2079,1295,920,9923,6745
"Brescia","Coccaglio",4050,37,4838,6262,5997,5431,4999,8064,8584,5656,9578,6969,726,3185,5811,3380,2857,1199,8931,9437,5472,6911,1133,7269,3136,9409,716,8547,7174,5777,22,7419,2195,1605,9179,5842,2905,9195,6095,2829,8357
"Brescia","Cologne",648,7325,7395,2397,5175,5658,792,6055,2979,1227,7938,3455,6257,2032,9860,3849,3753,4216,5483,8572,5786,6917,6995,8779,2717,487,6110,8077,4306,8229,6998,7522,7142,1600,8585,2187,7645,8452,4637,6400,8660
"Brescia","Desenzano del Garda",4994,3704,5386,589,7168,2599,8112,3725,7035,2913,2333,5151,108,3510,8363,9988,4911,4934,9842,3129,1822,3067,665,4897,2759,871,4662,4065,1383,6950,6650,5298,3276,8313,9794,754,8579,5314,2279,3110,1031
"Brescia","Grumello del Monte",3293,1990,6864,673,2190,475,9660,3377,9519,9982,5665,3874,6614,4754,7920,9484,4660,7908,1128,6379,414,4191,2266,5200,6989,5195,7756,8222,3754,7301,6266,9235,9184,1422,1742,9881,2183,2919,7801,465,1384
"Brescia","IS area",6737,7960,3651,6436,836,5799,8629,1595,2174,9818,2347,4838,2521,8305,5793,9389,9418,1918,3902,5326,5326,636,4859,2743,7448,4861,661,1271,6980,7594,4959,7826,1593,188,708,2603,1019,3740,5694,4904,4368
"Brescia","Levate",2646,2891,4053,5136,5186,3405,1456,7357,4555,1947,9273,7995,7209,8092,4886,6782,4205,6687,2391,1704,4622,8093,9825,5692,4216,6161,4328,4885,8251,3319,6472,4414,185,1987,3399,6292,8732,8563,6781,1720,3937
"Brescia","Montello",5182,8139,3604,111,4602,1053,8325,6829,9364,2571,5714,5937,8421,8648,9756,6300,3321,9338,6314,6080,4029,6672,7961,9610,7604,9970,6790,6168,5024,9936,9860,1051,8911,9752,4531,8569,9892,4743,2564,9744,5536
"Brescia","Ospitaletto",1234,1007,5629,3896,8430,7013,2734,4450,5522,3197,6418,7249,9102,572,7093,9464,9337,76,9834,224,4667,1002,4388,7295,64,4825,6015,6875,9627,4328,209,9001,5442,1199,1364,2666,1581,2972,7041,5369,9203
"Brescia","Paderno d'Adda",9706,3794,4793,9576,3655,976,2150,2256,8959,6492,868,8933,3858,4788,6238,2437,412,787,2439,1033,8960,714,233,374,738,4966,2536,9054,8365,5629,9787,6235,1077,946,6167,4243,5441,7548,8150,3632,540
"Brescia","Palazzolo sull'Oglio",9268,1942,5310,4521,2697,6967,2742,9324,4629,7408,2408,9667,7290,5650,832,3717,9659,2590,3077,4656,164,4047,8823,4104,1984,851,9671,85,3733,7208,47,5924,8566,3469,6327,7630,6465,1385,7798,3014,9408
"Brescia","Peschiera del Garda",5335,1980,8896,4526,6736,2450,8393,6375,2717,2603,4342,1775,2023,6038,5000,1442,2408,7511,2972,313,6672,4720,3389,7840,1501,2108,9250,1411,357,6497,6973,5300,1058,7369,8669,5184,1709,5180,7897,5618,4923
"Brescia","Ponte San Pietro",214,5981,2922,1174,6774,2539,1238,5352,9197,310,5800,3894,8657,4727,2186,796,8478,7390,3058,6231,5200,2052,3554,4816,926,5063,6778,9097,3656,1875,6819,3575,700,6446,6175,8407,5133,3436,5422,7393,7664
"Brescia","Romano di Lombardia",6058,1128,5514,9094,3205,8088,5488,9002,4925,6485,7852,8251,1683,6372,5309,6887,6170,1702,7330,5308,9032,3586,5631,2715,367,3226,8829,3548,2726,4134,4720,3560,8718,8143,7942,219,33,3228,6994,8837,1998
"Brescia","Rovato",486,3745,465,1926,2337,4613,690,9790,3773,8429,3941,3860,5794,7114,3727,4366,8901,7740,8178,3129,3264,5879,5500,1936,7461,5737,3268,7313,6719,4167,3229,8004,8629,6459,7267,5544,5977,1457,943,6055,4713
"Brescia","Seriate",4070,8769,9744,1845,1980,4036,6364,2256,7730,4782,5766,7778,275,1946,6446,6456,2923,691,8969,5914,6544,3284,3369,7109,5942,821,3923,3804,4421,9533,9441,9679,2374,5033,4696,5500,9779,2869,221,6880,5602
"Brescia","Stezzano",765,2978,1340,2265,5396,3983,6946,9222,9403,8475,973,1572,831,2488,8497,4721,7606,8810,3015,1565,9019,4045,2,5975,5616,8162,2683,7005,6102,6356,1076,3236,8858,177,9653,21,3563,8568,1373,3644,3289
"Brescia","Terno d'Isola",5860,1853,4055,3078,8545,2583,6646,7669,7727,1571,1642,489,3397,269,8503,3935,6463,1498,8466,2721,5601,6528,7719,4930,8288,8794,2221,8576,7800,5359,852,7885,4476,4209,9690,2519,7631,6783,6800,7762,7390
"Brescia","Treviglio",1749,3707,5656,8522,1527,9947,6838,8936,291,3071,9244,5910,1386,72,1100,1576,7433,933,2032,3538,1997,8451,1273,9386,1379,4421,9924,5154,4042,5053,6164,3713,7945,9552,9291,6981,9704,1486,838,8488,9941
"Brescia","Verdellino",3953,9239,3275,8428,2350,7413,4859,908,1479,8695,6231,7545,2870,355,6340,6613,6608,3071,3033,9642,3371,1604,8213,5784,5421,4373,2659,2651,4424,5697,601,3788,7444,3003,6243,9022,5462,6822,4721,2135,1246
"Brescia","Verona",2582,1086,1867,3347,8008,2993,2966,1812,3134,3985,5405,8983,913,4871,385,9945,6380,2887,4067,4960,738,6026,9367,4177,9389,7156,1997,9534,9711,2059,2017,5433,3191,7010,8573,7257,6310,2999,8421,7886,5139
"Calusco d'Adda","Albano Sant'Alessandro",2029,8245,1084,7122,859,2131,2460,9185,3496,1864,9285,4046,647,232,2779,4649,5750,7025,5892,1028,7309,440,2633,6299,7061,1111,9654,455,1077,6730,3368,5760,2897,6355,6371,597,3902,8158,5029,3001,2382
"Calusco d'Adda","Arcene",5286,7509,2364,3161,6297,4227,8789,7507,8664,2154,6499,7890,3479,100,4849,2003,7028,1096,366,7285,6167,7834,7712,5689,5022,8910,5956,270,5879,9633,6331,4782,5083,3029,4573,1104,5369,9570,1034,5260,9643
"Calusco d'Adda","Bariano",3566,8248,1940,4067,9952,2880,5755,6054,7188,4624,4258,5070,4672,1057,6369,5738,3560,6833,6208,6308,6870,2797,1808,5420,7286,8103,1679,7208,6908,3896,5682,5011,3271,3882,20,9270,4457,1705,7743,483,9182
"Calusco d'Adda","Bergamo",5780,9138,3427,1307,1436,9996,8035,7181,9064,2904,3239,7187,5110,2193,5745,7244,1595,7650,3991,7739,2946,7759,8097,5823,6280,3814,7412,8858,1371,2236,9470,6864,2248,9377,280,4061,1892,727,4692,5008,1601
"Calusco d'Adda","Brescia",6467,7648,9978,3419,2406,3782,4555,5631,4185,2877,1643,8364,7134,7725,8556,9814,3315,8706,2145,5669,8476,6741,4092,4660,6496,782,3402,1506,6701,4374,4913,2458,2628,1549,6790,9423,3475,4931,8278,5960,6043
"Calusco d'Adda","Calusco d'Adda",5703,5541,220,8976,8904,1623,6277,1412,2101,96,9092,674,7777,9378,2460,7588,5481,2026,5408,2304,4010,3759,3345,6756,9110,5395,9583,1587,9686,6866,127,8937,7428,6196,1063,3894,1984,692,6950,1590,6044
"Calusco d'Adda","Caravaggio",6862,3538,1831,5653,5150,4520,5777,5429,9989,8469,2936,2034,4160,7662,7261,5854,5335,5278,4862,4813,8714,6347,3979,4337,3554,7571,9375,3207,9243,289,6709,3254,9089,5940,8614,514,5975,6312,5868,3714,2899
"Calusco d'Adda","Chiari",672,5400,1273,5329,3755,3266,8880,2294,4388,455,303,1271,1346,8881,4387,6093,4406,164,9872,7066,2166,8679,7618,8387,1512,9751,7268,879,2389,3171,6361,8402,8814,8474,4422,8306,4034,8038,4724,6768,4228
"Calusco d'Adda","Chiuduno",1074,8688,9659,9922,6124,5112,8939,1967,3626,3447,7913,4912,9379,3120,6792,758,9799,7746,3292,6734,3396,3192,8037,4784,3546,4006,191,7992,9439,1603,5159,2210,8467,5861,3038,7851,3429,2608,7497,7513,7990
"Calusco d'Adda","Cividate al Piano",8386,352,9342,9927,858,5584,1670,779,6135,6451,7911,6978,2532,7619,9118,9896,3179,3842,3686,5360,4243,8071,6871,4028,5764,2353,4006,72,9686,330,1885,1718,8016,2575,6434,3478,5663,3976,9862,3735,6552
"Calusco d'Adda","Coccaglio",1958,9075,2372,3852,9146,612,3699,1105,2047,6356,129,5326,5402,6517,4102,658,7972,807,7179,4282,4204,4628,3386,7947,3804,7452,1275,4986,1760,4145,4811,2426,4578,3794,1289,2413,6243,5144,4631,4090,7860
"Calusco d'Adda","Cologne",8983,4180,9656,9814,1345,4783,1268,8697,3448,1588,1249,5165,6301,9647,5629,7816,9454,6343,4073,5907,3104,6056,2416,1449,8387,1017,3306,1189,1474,2046,7453,9469,3487,4635,4375,8243,5377,248,274,4308,2324
"Calusco d'Adda","Desenzano del Garda",1440,2407,5989,1184,7514,312,8471,22,2152,8368,8202,2545,1982,8296,2351,6196,3904,2890,1811,6655,4080,504,5500,8268,4637,1246,9978,7464,573,2164,4688,4470,3305,4897,8056,9508,8841,7414,1552,7873,7335
"Calusco d'Adda","Grumello del Monte",8414,609,151,6936,7099,439,1222,305,4498,8369,457,7207,6530,2448,9782,1430,4089,1965,8271,2508,8884,1094,4986,9934,6423,571,1494,1155,3921,2655,337,5669,7002,9037,3694,8140,1367,1320,1416,9296,8234
"Calusco d'Adda","IS area",1564,936,8461,2158,3385,6536,9385,7043,3425,5650,6489,5200,1184,9539,5768,3342,584,2625,5123,5138,3057,1811,2991,2878,7990,1661,4733,6417,5473,7709,9259,5697,7012,3463,5793,7004,6583,6447,3872,8769,6201
"Calusco d'Adda","Levate",7742,6348,2120,5708,658,4459,8501,7972,5926,443,5695,4651,2700,4058,1744,7879,135,764,9686,2902,1966,9188,5057,6628,1638,2116,1451,4198,2874,9741,6154,6159,9140,6858,5431,839,2147,6433,5491,3624,9994
"Calusco d'Adda","Montello",4397,5021,7673,7188,3681,5211,6625,2522,6989,9902,1773,7389,888,9046,6963,9407,4513,5618,1833,7533,8270,4528,1009,8787,9205,5129,8077,5551,1133,294,5908,4218,6535,7592,9355,1889,6017,2489,6245,4710,7613
"Calusco d'Adda","Ospitaletto",2541,9120,6488,9129,5155,8522,2346,1679,7820,8759,3363,1146,1889,9887,1112,6228,1404,3211,8125,9694,8201,1710,9153,2510,9606,9380,7501,4760,531,9033,6732,7260,5925,8042,4728,2387,8462,2720,1956,3028,5687
"Calusco d'Adda","Paderno d'Adda",4829,1975,9559,6555,6179,5085,3631,3217,8247,6834,8917,4112,3303,13,1855,3597,397,7738,9182,6599,9622,9027,9365,3183,4599,7437,6219,1403,9102,3985,1777,6099,7019,4604,6675,5759,6490,1152,9143,9749,3240
"Calusco d'Adda","Palazzolo sull'Oglio",3728,431,8893,3854,504,7293,6120,3162,6205,5131,2971,2666,7533,2970,2359,4694,8887,4894,3941,9856,2525,609,3279,9153,7083,7695,7670,5713,8813,4984,789,8243,434,7021,9405,8221,6358,5036,8400,1399,2156
"Calusco d'Adda","Peschiera del Garda",4506,7832,4261,6294,2932,7364,1201,2858,1786,6294,4447,1935,5476,4795,6367,8900,3359,4151,377,7739,4671,7203,5377,2529,8120,1216,8783,514,2787,5916,7011,67,8123,1086,7038,2358,2595,4466,6841,4321,8237
"Calusco d'Adda","Ponte San Pietro",503,6397,859,4213,942,6453,7976,3470,843,9151,8460,2023,7893,6398,4760,1897,7160,7350,4105,6415,2867,8004,6805,4463,8376,4412,8536,4048,8975,9471,3746,7354,3858,1595,3296,7411,5971,3169,8161,9507,4853
"Calusco d'Adda","Romano di Lombardia",8464,1138,7550,409,7077,8331,1681,6310,6798,5873,812,8161,5852,3061,7552,3353,987,2070,5786,1260,3707,113,4524,206,9268,1664,5817,4383,2943,2779,1660,1677,6905,2391,5646,4621,420,8001,7428,2966,3706
"Calusco d'Adda","Rovato",6558,9273,3197,57,3408,1111,2253,2403,1683,7898,861,1085,2251,8205,4668,292,7234,1083,7234,2048,1506,3929,2455,2907,4042,6894,9222,2250,6578,7740,3345,5560,9492,142,2596,9624,7797,6272,393,253,9893
"Calusco d'Adda","Seriate",8120,1502,3107,6861,5383,7977,8292,7563,9309,6424,3178,3097,7066,7285,8162,3254,5569,4431,68,919,7695,7653,2464,2079,3722,6566,3453,7908,5890,1517,649,685,1945,8811,8023,3098,8809,7451,3837,3835,2334
"Calusco d'Adda","Stezzano",2593,9279,2531,3329,8352,4425,8306,1560,5746,4796,138,3449,682,562,9637,8176,762,3652,6937,5119,9490,6660,1004,6063,894,6185,7952,1080,8561,6945,4754,6477,3809,7704,8238,5452,4986,6581,3285,6560,520
"Calusco d'Adda","Terno d'Isola",4498,7070,1481,2556,1472,3480,8312,3599,795,4648,3025,7796,874,5714,8385,7591,4395,9831,123,3533,6496,4892,5798,8893,4927,5689,3966,1510,7189,5196,6672,8458,4362,4646,6001,9647,8084,5508,4263,5702,3419
"Calusco d'Adda","Treviglio",2422,4482,9538,402,5582,4935,3024,1552,199,1059,1483,4479,8185,2664,2856,9620,8359,765,6217,2558,5322,3892,1702,9624,9472,2592,619,3203,9400,2097,3900,3565,3248,8248,6597,8494,4601,1198,6058,7418,6511
"Calusco d'Adda","Verdellino",2056,8604,8004,1056,4767,6144,6917,4927,9931,6595,3423,8096,4520,2296,10,1667,2133,7177,7967,8299,8540,4112,7631,9068,9357,5857,3901,1540,3938,7975,3413,1162,2442,17,9377,5633,4154,9730,5820,5654,2304
"Calusco d'Adda","Verona",8606,6706,8642,4552,8762,9204,6509,9744,4993,3824,4200,5140,5161,7228,5611,2812,7349,8808,8222,3221,2561,4259,4358,7469,5268,1939,743,5649,2339,6658,817,3148,7042,1286,8689,2558,9507,1916,3889,8793,6239
"Caravaggio","Albano Sant'Alessandro",8590,1592,5755,6567,1290,2266,4351,9934,2351,6449,3103,6371,2120,7720,1164,2755,5306,2063,8585,7767,6288,9654,2471,9094,7016,4038,3863,8421,8124,867,2821,899,9210,2852,5586,90,3513,631,3068,6211,3665
"Caravaggio","Arcene",9290,6183,1547,2754,2270,5490,2669,7473,8048,5303,8466,6550,4871,7018,755,6598,8791,8563,369,9022,8720,5207,2535,1027,817,924,8636,6762,6156,535,9618,8935,7530,8651,5840,5940,5539,2608,2129,516,3651
"Caravaggio","Bariano",9302,2007,7157,2091,6140,6411,6266,4308,6316,9373,2816,1240,30,3564,7912,1375,6375,4122,3838,6557,6281,471,7793,8278,9478,5884,6817,1550,2037,2989,4713,4689,6700,3199,17,2355,9796,9633,6421,5829,7519
"Caravaggio","Bergamo",2612,2299,9029,4213,4379,8874,1746,3683,6147,6776,2258,2036,6343,5986,3587,1898,9839,8538,2513,1457,6470,9651,4023,3137,6188,3293,7391,2103,8555,748,5974,2115,3016,5712,4775,3295,9395,1209,7860,4031,8247
"Caravaggio","Brescia",6402,2560,3893,9796,6205,4346,9542,3732,4339,8566,2661,2626,3185,7262,1848,782,3955,223,749,5919,1165,7906,6913,7224,892,8449,3951,7333,4645,3402,7380,2373,3804,2841,4810,3387,3117,1827,5148,8856,9876
"Caravaggio","Calusco d'Adda",2227,5225,4803,5717,5167,6204,1707,3742,5919,5997,7709,1389,7030,626,2985,6497,6031,1420,5223,9723,6237,2879,2150,6429,3593,6490,7588,6098,2254,7537,2944,3110,4445,8241,4395,8536,5724,8612,5908,4973,4997
"Caravaggio","Caravaggio",4916,554,8474,9658,355,8556,3753,7883,2115,7282,8695,7281,2930,8648,6387,9156,5879,4910,7611,5530,2525,8121,6344,1805,2152,1336,9495,4226,2187,7502,807,6237,7386,2519,6319,7140,5062,8501,6413,4402,4924
"Caravaggio","Chiari",5847,5477,8984,5086,8822,9425,2981,1560,8612,8951,3058,6155,3229,1007,2752,4001,6520,9241,4440,9743,4368,8188,7571,3908,6476,7857,6281,9658,9143,5109,2687,3112,7193,9910,8752,2720,9219,6163,9975,8332,5256
"Caravaggio","Chiuduno",8106,1757,939,1900,6230,552,4572,2819,3036,2384,97,4077,407,5957,5494,2295,6963,8460,9176,3903,9141,1302,516,1972,9009,7686,3697,6870,7208,6760,5523,9211,9883,9748,8890,5425,8287,776,9056,9220,440
"Caravaggio","Cividate al Piano",4163,7693,5028,5835,2280,2094,8363,6026,8899,6551,9252,1235,7827,5491,9344,3868,7324,9185,5393,8414,5850,657,6250,178,9243,8010,3736,9107,6202,7601,6604,1438,719,5244,2389,2808,7531,5594,6664,8994,7406
"Caravaggio","Coccaglio",5027,653,3966,7444,563,6281,1015,2077,4321,1902,6586,4325,1239,2154,3889,9491,472,5704,1510,7020,7524,6216,1107,2936,3425,7789,3575,8543,9905,6356,5063,6644,4795,8339,3264,2632,3971,6435,6473,5588,5714
"Caravaggio","Cologne",1254,4850,1084,1222,9541,9411,3103,724,2141,8072,9994,8176,7321,3529,9143,1395,8162,1397,760,5371,9966,7365,6989,7217,31,3055,5863,615,9112,1212,7981,4081,3388,6766,1711,6572,4227,3433,9954,5360,2451
"Caravaggio","Desenzano del Garda",148,6855,704,2555,4932,2956,4273,9009,333,3489,669,9007,4846,9134,9398,7487,6376,5414,571,9434,2793,831,4731,9624,2085,5152,6069,6181,7347,2926,1983,1102,3829,2197,1570,9269,8416,6180,3858,8554,8116
"Caravaggio","Grumello del Monte",5751,3771,9284,9357,8077,1696,7916,2096,5752,4919,8441,8521,6049,5332,7545,207,5615,2554,6711,2974,3452,2037,4310,8387,7899,9789,8326,7774,3020,367,4230,4288,9911,970,8666,4134,5192,9076,110,5654,7564
"Caravaggio","IS area",6953,2329,3300,6643,2597,6185,2558,5812,9035,7706,6159,6866,3068,4122,7529,7951,548,613,3276,8437,4056,6234,3390,3695,9822,5623,5222,5983,4660,6942,9087,6036,5327,7555,6602,8785,2950,7304,5677,3131,1458
